imdb_id,title_ieee,year_ieee,imdb_rating,num_raters,num_reviews,runtime_min,mpaa,genres_ieee,genres_list,primary_genre,num_genres,release_date_parsed,id,title_tmdb,vote_average,vote_count,status,release_date,revenue,runtime,budget,original_language,popularity,genres_tmdb,production_companies,production_countries,year_tmdb,countries_list,primary_country,num_countries,tmdb_genres_list,tmdb_primary_genre,primary_company
tt0414055,Elizabeth: The Golden Age,2007,6.8,65530,237,114,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2007-10-12,4517,Elizabeth: The Golden Age,6.714,1134,Released,2007-09-09,74237563,114,55000000,en,20.958,"Drama, History, Romance","Universal Pictures, StudioCanal, Working Title Films","France, United States of America, United Kingdom",2007.0,"['France', 'United States of America', 'United Kingdom']",France,3,"['Drama', 'History', 'Romance']",Drama,Universal Pictures
tt0329575,Seabiscuit,2003,7.3,65166,468,140,PG-13,Drama; History; Sport; ,"['Drama', 'History', 'Sport']",Drama,3,2003-07-25,4464,Seabiscuit,7.001,751,Released,2003-07-22,148336445,141,87000000,en,16.019,"Drama, History","Touchstone Pictures, Universal Pictures, Spyglass Entertainment, The Kennedy/Marshall Company, DreamWorks Pictures",United States of America,2003.0,['United States of America'],United States of America,1,"['Drama', 'History']",Drama,Touchstone Pictures
tt1014763,Child 44,2015,6.5,63768,267,137,R,Crime; Drama; History; ,"['Crime', 'Drama', 'History']",Crime,3,2016-05-09,181283,Child 44,6.265,1541,Released,2015-03-15,3324330,137,50000000,en,26.41,"Crime, Thriller","Summit Entertainment, Scott Free Productions, Worldview Entertainment","United Kingdom, United States of America, Czech Republic, Romania",2015.0,"['United Kingdom', 'United States of America', 'Czech Republic', 'Romania']",United Kingdom,4,"['Crime', 'Thriller']",Crime,Summit Entertainment
tt1413492,12 Strong,2018,6.6,63442,371,130,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2018-01-19,429351,12 Strong,6.233,2632,Released,2018-01-18,67450815,130,35000000,en,26.628,"War, Drama, Action, History","Torridon Films, Alcon Entertainment, Black Label Media, Jerry Bruckheimer Films, Lionsgate, 16:14 Entertainment, Warner Bros. Pictures",United States of America,2018.0,['United States of America'],United States of America,1,"['War', 'Drama', 'Action', 'History']",War,Torridon Films
tt0110932,Quiz Show,1994,7.5,63232,177,133,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1994-10-07,11450,Quiz Show,7.262,813,Released,1994-08-25,24822619,133,31000000,en,13.545,"History, Drama, Mystery","Baltimore Pictures, Wildwood Enterprises, Hollywood Pictures",United States of America,1994.0,['United States of America'],United States of America,1,"['History', 'Drama', 'Mystery']",History,Baltimore Pictures
tt2025690,The Finest Hours,2016,6.8,59961,199,117,PG-13,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2016-01-29,300673,The Finest Hours,6.6,1500,Released,2016-01-27,52099090,117,80000000,en,16.102,"Action, Drama, History, Thriller","Red Hawk Entertainment, Walt Disney Pictures, Whitaker Entertainment, Bergsten Music",United States of America,2016.0,['United States of America'],United States of America,1,"['Action', 'Drama', 'History', 'Thriller']",Action,Red Hawk Entertainment
tt0267626,K-19: The Widowmaker,2002,6.7,58258,291,138,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2002-07-19,8665,K-19: The Widowmaker,6.478,898,Released,2002-07-19,35168966,138,100000000,en,14.457,"Drama, History, War, Thriller, Mystery","Paramount, Intermedia Films, Palomar Pictures, First Light, National Geographic Films, Senator International","Canada, Germany, United Kingdom, United States of America",2002.0,"['Canada', 'Germany', 'United Kingdom', 'United States of America']",Canada,4,"['Drama', 'History', 'War', 'Thriller', 'Mystery']",Drama,Paramount
tt0962736,The Young Victoria,2009,7.3,56451,108,105,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2010-01-08,18320,The Young Victoria,7.205,943,Released,2009-03-04,29196409,105,35000000,en,16.338,"Drama, History, Romance","GK Films, Mandate International","United Kingdom, United States of America",2009.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Drama', 'History', 'Romance']",Drama,GK Films
tt1783232,Conquest 1453,2012,6.7,56021,154,162,Not Rated,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2012-04-25,89584,Conquest 1453,6.1,164,Released,2012-02-16,9001826,160,2581561,tr,10.153,"Adventure, Drama, Action, War","MEDYAPIM, Aksoy Film Production",Turkey,2012.0,['Turkey'],Turkey,1,"['Adventure', 'Drama', 'Action', 'War']",Adventure,MEDYAPIM
tt0091530,The Mission,1986,7.4,54283,214,125,PG,Adventure; Drama; History; ,"['Adventure', 'Drama', 'History']",Adventure,3,1986-10-31,11416,The Mission,7.396,1268,Released,1986-09-29,17218023,126,24500000,en,13.867,"Adventure, Drama, Action, History","AMLF, Goldcrest, Enigma Productions, Kingsmere Productions Ltd., Warner Bros. Pictures","France, United Kingdom",1986.0,"['France', 'United Kingdom']",France,2,"['Adventure', 'Drama', 'Action', 'History']",Adventure,AMLF
tt0146309,Thirteen Days,2000,7.3,52807,337,145,PG-13,Drama; History; Thriller; ,"['Drama', 'History', 'Thriller']",Drama,3,2001-01-12,11973,Thirteen Days,7.027,657,Released,2000-12-25,34566746,145,80000000,en,17.749,"Drama, History, Thriller, War","New Line Cinema, Beacon Communications, Beacon Pictures, Tig Productions, Buena Vista International, Hollywood Pictures",United States of America,2000.0,['United States of America'],United States of America,1,"['Drama', 'History', 'Thriller', 'War']",Drama,New Line Cinema
tt2404425,Woman in Gold,2015,7.3,52175,191,109,PG-13,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2015-04-10,304357,Woman in Gold,7.318,1294,Released,2015-03-20,61619773,109,11000000,en,13.66,Drama,"Origin Pictures, BBC Film",United Kingdom,2015.0,['United Kingdom'],United Kingdom,1,['Drama'],Drama,Origin Pictures
tt2884018,Macbeth,2015,6.6,51643,219,113,R,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,2015-12-11,225728,Macbeth,6.468,1366,Released,2015-08-16,16322067,113,15000000,en,11.905,"Drama, War","Anton Capital Entertainment, See-Saw Films, Creative Scotland, DMC Film, Film4 Productions, StudioCanal","France, United Kingdom, United States of America",2015.0,"['France', 'United Kingdom', 'United States of America']",France,3,"['Drama', 'War']",Drama,Anton Capital Entertainment
tt4387040,Airlift,2016,8.0,51394,208,130,Not Rated,Drama; History; ,"['Drama', 'History']",Drama,2,2016-01-22,375290,Airlift,7.116,176,Released,2016-01-22,32000000,126,4500000,hi,4.973,"Drama, History, Action","T-Series, Hari Om Entertainment, Cape Of Good Films, Viacom18 Studios, Abundantia Entertainment, Emmay Entertainment",India,2016.0,['India'],India,1,"['Drama', 'History', 'Action']",Drama,T-Series
tt6924650,Midway,2019,6.7,50395,854,138,PG-13,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2019-11-08,522162,Midway,7.155,2254,Released,2019-11-06,127420861,138,100000000,en,33.577,"Action, Drama, War, History, Adventure","AGC Studios, Centropolis Entertainment, Street Entertainment, Entertainment One, Starlight Culture Entertainment Group, Shanghai RuYi Entertainment","Canada, Hong Kong, United States of America",2019.0,"['Canada', 'Hong Kong', 'United States of America']",Canada,3,"['Action', 'Drama', 'War', 'History', 'Adventure']",Action,AGC Studios
tt0075784,A Bridge Too Far,1977,7.4,50195,248,175,PG,Drama; History; War; ,"['Drama', 'History', 'War']",Drama,3,1977-06-15,5902,A Bridge Too Far,7.222,712,Released,1977-06-15,50750000,175,22000000,en,21.901,"Drama, History, War","United Artists, Joseph E. Levine Productions","United Kingdom, United States of America",1977.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Drama', 'History', 'War']",Drama,United Artists
tt0087553,The Killing Fields,1984,7.8,50036,206,141,R,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,1985-02-01,625,The Killing Fields,7.506,656,Released,1984-11-23,34700291,142,14400000,en,12.318,"Drama, History, War","Goldcrest, Enigma Productions, International Film Investors",United Kingdom,1984.0,['United Kingdom'],United Kingdom,1,"['Drama', 'History', 'War']",Drama,Goldcrest
tt1410063,The Flowers of War,2011,7.6,48360,162,146,R,Drama; History; Romance; ,"['Drama', 'History', 'Romance']",Drama,3,2011-12-16,76758,The Flowers of War,7.482,718,Released,2011-12-15,95311434,146,94000000,zh,17.004,"Drama, History, War","New Picture Company, Beijing New Picture Film Co. Ltd., EDKO Film","China, Hong Kong",2011.0,"['China', 'Hong Kong']",China,2,"['Drama', 'History', 'War']",Drama,New Picture Company
tt5461944,Hotel Mumbai,2018,7.6,47726,393,123,R,Action; Drama; History; ,"['Action', 'Drama', 'History']",Action,3,2019-03-29,416144,Hotel Mumbai,7.555,1375,Released,2019-03-14,16872691,123,0,en,33.035,"Thriller, History, Drama, Action","Electric Pictures, Xeitgeist Entertainment Group, Cyan Films, Thunder Road, Screen Australia, South Australian Film Corporation, Hamilton Films, S'YA Concept, Arclight Films, Ikaria, Story Bridge Films, Kojo Pictures, Double Barrel Productions, Ingenious Media, Fin Design & Effects, Adelaide Film Festival Investment Fund","Australia, India, Singapore, United States of America",2019.0,"['Australia', 'India', 'Singapore', 'United States of America']",Australia,4,"['Thriller', 'History', 'Drama', 'Action']",Thriller,Electric Pictures
tt0349825,Miracle,2004,7.5,46453,315,135,PG,Biography; Drama; History; ,"['Biography', 'Drama', 'History']",Biography,3,2004-02-06,14292,Miracle,7.068,537,Released,2004-02-06,64445708,135,28000000,en,11.505,"Drama, History",Walt Disney Pictures,United States of America,2004.0,['United States of America'],United States of America,1,"['Drama', 'History']",Drama,Walt Disney Pictures
tt5390504,Detroit,2017,7.3,45804,202,143,R,Crime; Drama; History; ,"['Crime', 'Drama', 'History']",Crime,3,2017-08-04,407448,Detroit,7.306,1527,Released,2017-07-28,23355100,143,34000000,en,11.822,"Crime, Drama, Thriller, History","Annapurna Pictures, First Light, Page 1",United States of America,2017.0,['United States of America'],United States of America,1,"['Crime', 'Drama', 'Thriller', 'History']",Crime,Annapurna Pictures
tt6543652,Cold War,2018,7.6,44833,195,89,R,Drama; History; Music; ,"['Drama', 'History', 'Music']",Drama,3,2018-06-08,440298,Cold War,7.477,1370,Released,2018-06-08,18754051,88,4954500,pl,10.183,"Drama, Romance, War, Music","Protagonist Pictures, Opus Film, MK2 Films, Film4 Productions, ARTE, BFI, CNC","France, Poland, United Kingdom",2018.0,"['France', 'Poland', 'United Kingdom']",France,3,"['Drama', 'Romance', 'War', 'Music']",Drama,Protagonist Pictures
tt0078748,Alien,1979,8.4,762793,1423,117,R,Horror; Sci-Fi; ,"['Horror', 'Sci-Fi']",Horror,2,1979-06-22,348,Alien,8.147,13206,Released,1979-05-25,104931801,117,11000000,en,72.767,"Horror, Science Fiction","Brandywine Productions, 20th Century Fox","United States of America, United Kingdom",1979.0,"['United States of America', 'United Kingdom']",United States of America,2,"['Horror', 'Science Fiction']",Horror,Brandywine Productions
tt5052448,Get Out,2017,7.7,465577,1566,104,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2017-02-24,419430,Get Out,7.62,16081,Released,2017-02-24,255407969,104,4500000,en,36.442,"Mystery, Thriller, Horror","Monkeypaw Productions, Blumhouse Productions, QC Entertainment",United States of America,2017.0,['United States of America'],United States of America,1,"['Mystery', 'Thriller', 'Horror']",Mystery,Monkeypaw Productions
tt1396484,It,2017,7.3,437678,1914,135,R,Horror; ,['Horror'],Horror,1,2017-09-08,346364,It,7.242,18018,Released,2017-09-06,701800000,135,40000000,en,74.73,"Horror, Fantasy","New Line Cinema, Vertigo Entertainment, Lin Pictures, KatzSmith Productions",United States of America,2017.0,['United States of America'],United States of America,1,"['Horror', 'Fantasy']",Horror,New Line Cinema
tt1457767,The Conjuring,2013,7.5,427067,1054,112,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2013-07-19,138843,The Conjuring,7.541,10683,Released,2013-07-18,320406242,112,13000000,en,105.394,"Horror, Thriller","Evergreen Media Group, New Line Cinema, The Safran Company",United States of America,2013.0,['United States of America'],United States of America,1,"['Horror', 'Thriller']",Horror,Evergreen Media Group
tt4972582,Split,2016,7.3,404539,986,117,PG-13,Horror; Thriller; ,"['Horror', 'Thriller']",Horror,2,2017-01-20,381288,Split,7.337,16345,Released,2017-01-19,278454358,117,9000000,en,44.51,"Horror, Thriller","Universal Pictures, Blinding Edge Pictures, Blumhouse Productions",United States of America,2017.0,['United States of America'],United States of America,1,"['Horror', 'Thriller']",Horror,Universal Pictures
tt6644200,A Quiet Place,2018,7.5,385782,2882,90,PG-13,Drama; Horror; Sci-Fi; ,"['Drama', 'Horror', 'Sci-Fi']",Drama,3,2018-04-06,447332,A Quiet Place,7.396,13079,Released,2018-04-03,341000000,91,17000000,en,38.002,"Horror, Drama, Science Fiction","Paramount, Platinum Dunes",United States of America,2018.0,['United States of America'],United States of America,1,"['Horror', 'Drama', 'Science Fiction']",Horror,Paramount
tt0387564,Saw,2004,7.6,369825,1612,103,R,Horror; Mystery; ,"['Horror', 'Mystery']",Horror,2,2004-10-29,176,Saw,7.4,8327,Released,2004-10-01,103911669,103,1200000,en,174.783,"Horror, Mystery, Crime","Twisted Pictures, Evolution Entertainment, Saw Productions Inc., Lionsgate",United States of America,2004.0,['United States of America'],United States of America,1,"['Horror', 'Mystery', 'Crime']",Horror,Twisted Pictures
tt0289043,28 Days Later...,2002,7.6,367391,1513,113,R,Drama; Horror; Sci-Fi; ,"['Drama', 'Horror', 'Sci-Fi']",Drama,3,2003-06-27,170,28 Days Later,7.202,6104,Released,2002-10-31,85720385,113,5000000,en,37.355,"Horror, Thriller, Science Fiction",DNA Films,United Kingdom,2002.0,['United Kingdom'],United Kingdom,1,"['Horror', 'Thriller', 'Science Fiction']",Horror,DNA Films
tt1060277,Cloverfield,2008,7.0,365910,2336,85,PG-13,Action; Adventure; Horror; ,"['Action', 'Adventure', 'Horror']",Action,3,2008-01-18,7191,Cloverfield,6.672,6525,Released,2008-01-15,170764026,85,25000000,en,29.625,"Action, Thriller, Science Fiction",Bad Robot,United States of America,2008.0,['United States of America'],United States of America,1,"['Action', 'Thriller', 'Science Fiction']",Action,Bad Robot
tt1259521,The Cabin in the Woods,2011,7.0,363506,1190,95,R,Horror; ,['Horror'],Horror,1,2012-04-13,22970,The Cabin in the Woods,6.608,7288,Released,2012-04-12,71041255,95,30000000,en,38.675,"Horror, Fantasy","Lionsgate, Mutant Enemy Productions",United States of America,2012.0,['United States of America'],United States of America,1,"['Horror', 'Fantasy']",Horror,Lionsgate
tt0084787,The Thing,1982,8.1,356786,1095,109,R,Horror; Mystery; Sci-Fi; ,"['Horror', 'Mystery', 'Sci-Fi']",Horror,3,1982-06-25,1091,The Thing,8.045,6232,Released,1982-06-25,19629760,109,15000000,en,57.921,"Horror, Mystery, Science Fiction","Universal Pictures, Turman-Foster Company, Province of BC, Ministry of Tourism, Film Promotion Office","Canada, United States of America",1982.0,"['Canada', 'United States of America']",Canada,2,"['Horror', 'Mystery', 'Science Fiction']",Horror,Universal Pictures
tt0070047,The Exorcist,1973,8.0,352076,1220,122,R,Horror; ,['Horror'],Horror,1,1973-12-26,9552,The Exorcist,7.72,7247,Released,1973-12-26,441405644,122,12000000,en,94.668,Horror,"Hoya Productions, Warner Bros. Pictures",United States of America,1973.0,['United States of America'],United States of America,1,['Horror'],Horror,Hoya Productions
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,7.3,335791,832,116,R,Drama; Horror; ,"['Drama', 'Horror']",Drama,2,2007-12-21,13885,Sweeney Todd: The Demon Barber of Fleet Street,7.2,5466,Released,2007-12-20,152000000,116,50000000,en,31.416,"Drama, Horror","Tim Burton Productions, Parkes+MacDonald Image Nation, DreamWorks Pictures, Warner Bros. Pictures, The Zanuck Company","United Kingdom, United States of America",2007.0,"['United Kingdom', 'United States of America']",United Kingdom,2,"['Drama', 'Horror']",Drama,Tim Burton Productions
tt0230600,The Others,2001,7.6,328624,1147,104,PG-13,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2001-08-10,1933,The Others,7.612,5916,Released,2001-08-02,209947037,101,17000000,en,40.216,"Horror, Mystery, Thriller","Cruise/Wagner Productions, Canal+, Sogecine, Las Producciones del Escorpion, Dimension Films, StudioCanal","France, Spain, United States of America",2001.0,"['France', 'Spain', 'United States of America']",France,3,"['Horror', 'Mystery', 'Thriller']",Horror,Cruise/Wagner Productions
