imdb_id,title,year,imdb_rating,num_raters,num_reviews,runtime_min,mpaa,genres,genres_list,primary_genre,num_genres,release_date_parsed
tt5052448,Get Out,2017,7.7,465577,1566,104,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2017-02-24
tt1396484,It,2017,7.3,437678,1914,135,R,Horror; ,['Horror'],Horror,1,2017-09-08
tt1457767,The Conjuring,2013,7.5,427067,1054,112,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2013-07-19
tt4972582,Split,2016,7.3,404539,986,117,PG-13,Horror; Thriller; ,"['Horror', 'Thriller']",Horror,2,2017-01-20
tt6644200,A Quiet Place,2018,7.5,385782,2882,90,PG-13,Drama; Horror; Sci-Fi; ,"['Drama', 'Horror', 'Sci-Fi']",Drama,3,2018-04-06
tt0387564,Saw,2004,7.6,369825,1612,103,R,Horror; Mystery; ,"['Horror', 'Mystery']",Horror,2,2004-10-29
tt0289043,28 Days Later...,2002,7.6,367391,1513,113,R,Drama; Horror; Sci-Fi; ,"['Drama', 'Horror', 'Sci-Fi']",Drama,3,2003-06-27
tt1060277,Cloverfield,2008,7.0,365910,2336,85,PG-13,Action; Adventure; Horror; ,"['Action', 'Adventure', 'Horror']",Action,3,2008-01-18
tt1259521,The Cabin in the Woods,2011,7.0,363506,1190,95,R,Horror; ,['Horror'],Horror,1,2012-04-13
tt0084787,The Thing,1982,8.1,356786,1095,109,R,Horror; Mystery; Sci-Fi; ,"['Horror', 'Mystery', 'Sci-Fi']",Horror,3,1982-06-25
tt0070047,The Exorcist,1973,8.0,352076,1220,122,R,Horror; ,['Horror'],Horror,1,1973-12-26
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,7.3,335791,832,116,R,Drama; Horror; ,"['Drama', 'Horror']",Drama,2,2007-12-21
tt0230600,The Others,2001,7.6,328624,1147,104,PG-13,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2001-08-10
tt0298130,The Ring,2002,7.1,313252,1666,115,PG-13,Horror; Mystery; ,"['Horror', 'Mystery']",Horror,2,2002-10-18
tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,7.6,287602,462,123,R,Drama; Horror; ,"['Drama', 'Horror']",Drama,2,1994-11-11
tt1179933,10 Cloverfield Lane,2016,7.2,280919,752,103,PG-13,Drama; Horror; Mystery; ,"['Drama', 'Horror', 'Mystery']",Drama,3,2016-03-11
tt0117571,Scream,1996,7.2,276753,969,111,R,Horror; Mystery; ,"['Horror', 'Mystery']",Horror,2,1996-12-20
tt0884328,The Mist,2007,7.1,274365,1184,126,R,Horror; Sci-Fi; ,"['Horror', 'Sci-Fi']",Horror,2,2007-11-21
tt0103644,Alien 3,1992,6.5,269938,903,114,R,Action; Horror; Sci-Fi; ,"['Action', 'Horror', 'Sci-Fi']",Action,3,1992-05-22
tt1591095,Insidious,2010,6.8,269839,885,103,PG-13,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2011-04-01
tt2798920,Annihilation,2018,6.9,267574,1909,115,R,Adventure; Drama; Horror; ,"['Adventure', 'Drama', 'Horror']",Adventure,3,2018-02-23
tt2737304,Bird Box,2018,6.6,262311,2765,124,R,Drama; Horror; Sci-Fi; ,"['Drama', 'Horror', 'Sci-Fi']",Drama,3,2018-12-21
tt0463854,28 Weeks Later,2007,7.0,253591,789,100,R,Horror; Sci-Fi; ,"['Horror', 'Sci-Fi']",Horror,2,2007-05-11
tt2316204,Alien: Covenant,2017,6.4,245959,2058,122,R,Horror; Sci-Fi; Thriller; ,"['Horror', 'Sci-Fi', 'Thriller']",Horror,3,2017-05-19
tt0120804,Resident Evil,2002,6.7,242106,1175,100,R,Action; Horror; Sci-Fi; ,"['Action', 'Horror', 'Sci-Fi']",Action,3,2002-03-15
tt0120611,Blade,1998,7.1,238439,631,120,R,Action; Horror; Sci-Fi; ,"['Action', 'Horror', 'Sci-Fi']",Action,3,1998-08-21
tt0363547,Dawn of the Dead,2004,7.3,229395,1102,101,R,Action; Horror; ,"['Action', 'Horror']",Action,2,2004-03-19
tt0432348,Saw II,2005,6.6,227842,885,93,R,Horror; Mystery; ,"['Horror', 'Mystery']",Horror,2,2005-10-28
tt0185937,The Blair Witch Project,1999,6.5,226133,3515,81,R,Horror; Mystery; ,"['Horror', 'Mystery']",Horror,2,1999-07-30
tt0195714,Final Destination,2000,6.7,223423,727,98,R,Horror; Thriller; ,"['Horror', 'Thriller']",Horror,2,2000-03-17
tt0118583,Alien: Resurrection,1997,6.2,222998,726,109,R,Action; Horror; Sci-Fi; ,"['Action', 'Horror', 'Sci-Fi']",Action,3,1997-11-26
tt0134847,Pitch Black,2000,7.1,221434,825,109,R,Action; Horror; Sci-Fi; ,"['Action', 'Horror', 'Sci-Fi']",Action,3,2000-02-18
tt0077651,Halloween,1978,7.8,220718,1434,91,R,Horror; Thriller; ,"['Horror', 'Thriller']",Horror,2,1978-10-27
tt1179904,Paranormal Activity,2007,6.3,216058,1262,86,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2009-10-16
tt3065204,The Conjuring 2,2016,7.3,215863,548,134,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2016-06-10
tt1588173,Warm Bodies,2013,6.9,215658,378,98,PG-13,Comedy; Horror; Romance; ,"['Comedy', 'Horror', 'Romance']",Comedy,3,2013-02-01
tt7784604,Hereditary,2018,7.3,214947,3086,127,R,Drama; Horror; Mystery; ,"['Drama', 'Horror', 'Mystery']",Drama,3,2018-06-08
tt1922777,Sinister,2012,6.8,212002,667,110,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2012-10-12
tt0384537,Silent Hill,2006,6.5,210033,1796,125,R,Horror; ,['Horror'],Horror,1,2006-04-21
tt4160708,Don't Breathe,2016,7.1,209689,639,88,R,Crime; Horror; Thriller; ,"['Crime', 'Horror', 'Thriller']",Crime,3,2016-08-26
tt6857112,Us,2019,6.9,204733,3049,116,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2019-03-22
tt3235888,It Follows,2014,6.8,201008,997,100,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2015-03-13
tt5442430,Life,2017,6.6,199775,1042,104,R,Horror; Sci-Fi; Thriller; ,"['Horror', 'Sci-Fi', 'Thriller']",Horror,3,2017-03-24
tt0087800,A Nightmare on Elm Street,1984,7.5,198628,784,91,R,Horror; ,['Horror'],Horror,1,1984-11-16
tt2184339,The Purge,2013,5.7,197141,736,85,R,Horror; Thriller; ,"['Horror', 'Thriller']",Horror,2,2013-06-07
tt0435625,The Descent,2005,7.2,195614,1226,99,R,Adventure; Horror; Thriller; ,"['Adventure', 'Horror', 'Thriller']",Adventure,3,2006-08-04
tt0187738,Blade II,2002,6.7,195387,574,117,R,Action; Fantasy; Horror; ,"['Action', 'Fantasy', 'Horror']",Action,3,2002-03-22
tt1428538,Hansel & Gretel: Witch Hunters,2013,6.1,191273,345,88,R,Action; Fantasy; Horror; ,"['Action', 'Fantasy', 'Horror']",Action,3,2013-01-25
tt0087363,Gremlins,1984,7.3,190570,318,106,PG,Comedy; Fantasy; Horror; ,"['Comedy', 'Fantasy', 'Horror']",Comedy,3,1984-06-08
tt2321549,The Babadook,2014,6.8,188571,847,94,Not Rated,Drama; Horror; ,"['Drama', 'Horror']",Drama,2,2014-11-28
tt1148204,Orphan,2009,6.9,186072,489,123,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2009-07-24
tt4263482,The Witch,2015,6.9,185878,982,92,R,Drama; Horror; Mystery; ,"['Drama', 'Horror', 'Mystery']",Drama,3,2016-02-19
tt0103874,Bram Stoker's Dracula,1992,7.4,185695,744,128,R,Horror; ,['Horror'],Horror,1,1992-11-13
tt1127180,Drag Me to Hell,2009,6.5,184255,782,99,PG-13,Horror; Thriller; ,"['Horror', 'Thriller']",Horror,2,2009-05-29
tt7349950,It Chapter Two,2019,6.6,183539,2182,169,R,Drama; Fantasy; Horror; ,"['Drama', 'Fantasy', 'Horror']",Drama,3,2019-09-06
tt0318627,Resident Evil: Apocalypse,2004,6.2,182625,695,94,R,Action; Horror; Sci-Fi; ,"['Action', 'Horror', 'Sci-Fi']",Action,3,2004-09-10
tt5109784,Mother!,2017,6.6,182167,2074,121,R,Drama; Horror; Mystery; ,"['Drama', 'Horror', 'Mystery']",Drama,3,2017-09-15
tt0370263,Alien vs. Predator,2004,5.6,180961,1345,101,PG-13,Action; Adventure; Horror; ,"['Action', 'Adventure', 'Horror']",Action,3,2004-08-13
tt0083907,The Evil Dead,1981,7.5,180957,833,85,NC-17,Horror; ,['Horror'],Horror,1,1983-04-15
tt0432021,Resident Evil: Extinction,2007,6.3,180099,383,94,R,Action; Horror; Sci-Fi; ,"['Action', 'Horror', 'Sci-Fi']",Action,3,2007-09-21
tt0462322,Grindhouse,2007,7.5,175669,534,191,R,Action; Horror; Thriller; ,"['Action', 'Horror', 'Thriller']",Action,3,2007-04-06
tt0489270,Saw III,2006,6.2,174387,646,108,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2006-10-27
tt1596365,The Woman in Black,2012,6.4,171207,568,95,PG-13,Drama; Fantasy; Horror; ,"['Drama', 'Fantasy', 'Horror']",Drama,3,2012-02-03
tt0138704,Pi,1998,7.4,166806,610,84,R,Drama; Horror; Mystery; ,"['Drama', 'Horror', 'Mystery']",Drama,3,1998-07-10
tt0450278,Hostel,2005,5.9,165882,1566,94,R,Horror; ,['Horror'],Horror,1,2006-01-06
tt2023587,Mama,2013,6.2,165839,365,100,PG-13,Horror; Thriller; ,"['Horror', 'Thriller']",Horror,2,2013-01-18
tt8772262,Midsommar,2019,7.1,165346,2580,148,R,Drama; Horror; Mystery; ,"['Drama', 'Horror', 'Mystery']",Drama,3,2019-07-03
tt0074285,Carrie,1976,7.4,162668,545,98,R,Horror; ,['Horror'],Horror,1,1976-11-16
tt1465522,Tucker and Dale vs Evil,2010,7.5,161404,294,89,R,Comedy; Horror; ,"['Comedy', 'Horror']",Comedy,2,2010-12-09
tt0389722,30 Days of Night,2007,6.6,161126,579,113,R,Action; Horror; Thriller; ,"['Action', 'Horror', 'Thriller']",Action,3,2007-10-19
tt1220634,Resident Evil: Afterlife,2010,5.8,159189,430,96,R,Action; Adventure; Horror; ,"['Action', 'Adventure', 'Horror']",Action,3,2010-09-10
tt0106308,Army of Darkness,1992,7.5,158954,658,81,R,Comedy; Horror; ,"['Comedy', 'Horror']",Comedy,2,1993-02-19
tt0454841,The Hills Have Eyes,2006,6.4,155206,889,107,R,Horror; Thriller; ,"['Horror', 'Thriller']",Horror,2,2006-03-10
tt0091064,The Fly,1986,7.6,154294,339,96,R,Drama; Horror; Sci-Fi; ,"['Drama', 'Horror', 'Sci-Fi']",Drama,3,1986-08-15
tt0119081,Event Horizon,1997,6.7,153203,953,96,R,Horror; Sci-Fi; Thriller; ,"['Horror', 'Sci-Fi', 'Thriller']",Horror,3,1997-08-15
tt1288558,Evil Dead,2013,6.5,153169,899,91,R,Fantasy; Horror; Thriller; ,"['Fantasy', 'Horror', 'Thriller']",Fantasy,3,2013-04-05
tt0120082,Scream 2,1997,6.2,152554,522,120,R,Horror; Mystery; ,"['Horror', 'Mystery']",Horror,2,1997-12-12
tt2226417,Insidious: Chapter 2,2013,6.6,150300,313,106,PG-13,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2013-09-13
tt0309593,Final Destination 2,2003,6.2,148408,495,90,R,Horror; Thriller; ,"['Horror', 'Thriller']",Horror,2,2003-01-31
tt3416742,What We Do in the Shadows,2014,7.7,148076,338,86,R,Comedy; Horror; ,"['Comedy', 'Horror']",Comedy,2,2015-02-13
tt1611224,Abraham Lincoln: Vampire Hunter,2012,5.9,147007,394,105,R,Action; Fantasy; Horror; ,"['Action', 'Fantasy', 'Horror']",Action,3,2012-06-22
tt0257106,Scary Movie 2,2001,5.3,146277,559,83,R,Comedy; Horror; ,"['Comedy', 'Horror']",Comedy,2,2001-07-04
tt0120681,From Hell,2001,6.8,144083,553,122,R,Horror; Mystery; Thriller; ,"['Horror', 'Mystery', 'Thriller']",Horror,3,2001-10-19
tt0464141,The Orphanage,2007,7.4,143875,339,105,R,Drama; Fantasy; Horror; ,"['Drama', 'Fantasy', 'Horror']",Drama,3,2008-01-11
tt5700672,Train to Busan,2016,7.5,143773,668,118,TV-MA,Action; Horror; Thriller; ,"['Action', 'Horror', 'Thriller']",Action,3,2016-10-21
tt0092991,Evil Dead II,1987,7.8,143769,594,84,R,Comedy; Horror; ,"['Comedy', 'Horror']",Comedy,2,1987-03-13
tt1496025,Underworld Awakening,2012,6.4,143381,297,88,R,Action; Fantasy; Horror; ,"['Action', 'Fantasy', 'Horror']",Action,3,2012-01-20
tt1517451,A Star Is Born,2018,7.7,313113,2664,136,R,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,2018-10-05
tt1981677,Pitch Perfect,2012,7.2,269390,316,112,PG-13,Comedy; Music; Romance; ,"['Comedy', 'Music', 'Romance']",Comedy,3,2012-10-05
tt0332379,School of Rock,2003,7.1,260266,517,109,PG-13,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,2003-10-03
tt0298203,8 Mile,2002,7.1,243272,611,110,R,Drama; Music; ,"['Drama', 'Music']",Drama,2,2002-11-08
tt0092890,Dirty Dancing,1987,7.0,194794,462,100,PG-13,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,1987-08-21
tt1226229,Get Him to the Greek,2010,6.4,167212,220,109,R,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,2010-06-04
tt0146882,High Fidelity,2000,7.5,164661,627,113,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2000-03-31
tt0105793,Wayne's World,1992,7.0,140324,199,94,PG-13,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,1992-02-14
tt1980929,Begin Again,2013,7.4,138458,262,104,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2014-07-11
tt2848292,Pitch Perfect 2,2015,6.4,138421,221,115,PG-13,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,2015-05-15
tt2042568,Inside Llewyn Davis,2013,7.5,134564,381,104,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2014-01-10
tt0120888,The Wedding Singer,1998,6.8,131174,362,97,PG-13,Comedy; Music; Romance; ,"['Comedy', 'Music', 'Romance']",Comedy,3,1998-02-13
tt0088258,This Is Spinal Tap,1984,7.9,125864,366,82,R,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,1984-03-02
tt0249462,Billy Elliot,2000,7.7,122980,469,110,R,Drama; Music; ,"['Drama', 'Music']",Drama,2,2000-11-10
tt0475290,"Hail, Caesar!",2016,6.3,120378,445,106,PG-13,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2016-02-05
tt0103855,The Bodyguard,1992,6.3,115475,158,129,R,Action; Drama; Music; ,"['Action', 'Drama', 'Music']",Action,3,1992-11-25
tt1355630,If I Stay,2014,6.7,113203,168,107,PG-13,Drama; Fantasy; Music; ,"['Drama', 'Fantasy', 'Music']",Drama,3,2014-08-22
tt0907657,Once,2007,7.8,108624,365,86,R,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,2007-06-15
tt0462590,Step Up,2006,6.5,108504,285,104,PG-13,Crime; Drama; Music; ,"['Crime', 'Drama', 'Music']",Crime,3,2006-08-11
tt0096928,Bill & Ted's Excellent Adventure,1989,6.9,107579,228,90,PG,Adventure; Comedy; Music; ,"['Adventure', 'Comedy', 'Music']",Adventure,3,1989-02-17
tt1131729,Pirate Radio,2009,7.4,105802,241,117,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2009-11-13
tt0200550,Coyote Ugly,2000,5.7,104700,389,100,PG-13,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2000-08-04
tt4062536,Green Room,2015,7.0,102334,321,95,R,Horror; Music; Thriller; ,"['Horror', 'Music', 'Thriller']",Horror,3,2016-05-13
tt0426931,August Rush,2007,7.5,101979,397,114,PG,Drama; Music; ,"['Drama', 'Music']",Drama,2,2007-11-21
tt8079248,Yesterday,2019,6.8,100978,934,116,PG-13,Comedy; Fantasy; Music; ,"['Comedy', 'Fantasy', 'Music']",Comedy,3,2019-06-28
tt0365830,Tenacious D in the Pick of Destiny,2006,6.8,99944,208,93,R,Adventure; Comedy; Music; ,"['Adventure', 'Comedy', 'Music']",Adventure,3,2006-11-22
tt0758766,Music and Lyrics,2007,6.5,94921,300,104,PG-13,Comedy; Music; Romance; ,"['Comedy', 'Music', 'Romance']",Comedy,3,2007-02-14
tt0981227,Nick and Norah's Infinite Playlist,2008,6.6,87186,157,90,PG-13,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2008-10-03
tt0108394,Three Colors: Blue,1993,7.9,85415,197,94,R,Drama; Music; Mystery; ,"['Drama', 'Music', 'Mystery']",Drama,3,1993-09-08
tt1859650,To Rome With Love,2012,6.3,82764,180,112,R,Comedy; Music; Romance; ,"['Comedy', 'Music', 'Romance']",Comedy,3,2012-07-06
tt1263670,Crazy Heart,2009,7.2,82500,248,112,R,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,2010-02-05
tt3544112,Sing Street,2016,7.9,81933,196,106,PG-13,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2016-03-17
tt0101761,The Doors,1991,7.2,81792,243,140,R,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,1991-03-01
tt0450188,La Vie En Rose,2007,7.6,80970,247,140,PG-13,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2007-07-20
tt1294226,The Last Song,2010,6.0,79196,207,107,PG,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,2010-03-31
tt1023481,Step Up 2: The Streets,2008,6.2,78573,114,98,PG-13,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,2008-02-14
tt0107822,The Piano,1993,7.6,76889,269,121,R,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,1994-02-11
tt1126591,Burlesque,2010,6.4,76164,252,119,PG-13,Drama; Music; ,"['Drama', 'Music']",Drama,2,2010-11-24
tt1605717,Frank,2014,7.0,73451,146,95,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2014-09-05
tt3312830,Youth,2015,7.3,69311,164,124,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2015-12-04
tt0076666,Saturday Night Fever,1977,6.8,68890,254,118,R,Drama; Music; ,"['Drama', 'Music']",Drama,2,1977-12-16
tt0087277,Footloose,1984,6.6,67658,141,107,PG,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,1984-02-17
tt0443489,Dreamgirls,2006,6.5,67216,528,130,PG-13,Drama; Music; ,"['Drama', 'Music']",Drama,2,2006-12-25
tt0841046,Walk Hard: The Dewey Cox Story,2007,6.8,65673,226,96,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2007-12-21
tt0117887,That Thing You Do!,1996,6.9,60721,228,108,PG,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,1996-10-04
tt0421082,Control,2007,7.7,60379,156,122,R,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2007-09-26
tt0462200,Black Snake Moan,2006,6.9,60135,224,116,R,Drama; Music; ,"['Drama', 'Music']",Drama,2,2007-03-02
tt0379217,Coffee and Cigarettes,2003,7.1,58500,178,95,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2004-06-11
tt0088286,Top Secret!,1984,7.2,58341,180,90,PG,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,1984-06-08
tt0120731,The Legend of 1900,1998,8.1,56898,276,169,R,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,1998-10-28
tt0206275,Save the Last Dance,2001,6.2,56061,325,112,PG-13,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,2001-01-12
tt0120770,A Night at the Roxbury,1998,6.3,55885,254,82,PG-13,Comedy; Music; Romance; ,"['Comedy', 'Music', 'Romance']",Comedy,3,1998-10-02
tt0372824,The Chorus,2004,7.9,55837,124,97,PG-13,Drama; Music; ,"['Drama', 'Music']",Drama,2,2004-03-17
tt0368794,I'm Not There,2007,6.9,55709,238,135,R,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2007-12-07
tt4765284,Pitch Perfect 3,2017,5.8,52949,174,93,PG-13,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,2017-12-22
tt3960412,Popstar: Never Stop Never Stopping,2016,6.7,52196,140,87,R,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,2016-06-03
tt2268016,Magic Mike XXL,2015,5.6,50888,143,115,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2015-07-01
tt0821642,The Soloist,2009,6.7,50593,156,117,PG-13,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2009-04-24
tt0117631,Shine,1996,7.7,50286,117,105,PG-13,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,1997-02-14
tt0112950,Empire Records,1995,6.7,48158,291,90,PG-13,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,1995-10-20
tt1069238,Departures,2008,8.1,47355,150,130,PG-13,Drama; Music; ,"['Drama', 'Music']",Drama,2,2009-06-19
tt0085549,Flashdance,1983,6.2,46132,154,95,R,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,1983-04-15
tt1017451,The Runaways,2010,6.5,45492,138,106,R,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2010-04-08
tt0109045,"The Adventures of Priscilla, Queen of the Desert",1994,7.4,45319,150,104,R,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,1994-08-10
tt1068242,Footloose,2011,5.9,45304,146,113,PG-13,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2011-10-14
tt8359848,Climax,2018,7.1,45193,352,97,R,Drama; Horror; Music; ,"['Drama', 'Horror', 'Music']",Drama,3,2018-09-19
tt0322589,Honey,2003,5.4,42673,144,94,PG-13,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,2003-12-05
tt0358135,Shall We Dance,2004,6.1,42622,221,106,PG-13,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2004-10-15
tt1182937,Rab Ne Bana Di Jodi,2008,7.2,42474,147,167,Not Rated,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2008-12-12
tt0202470,Rock Star,2001,6.3,40198,197,105,R,Drama; Music; ,"['Drama', 'Music']",Drama,2,2001-09-07
tt0101765,The Double Life of Véronique,1991,7.8,39948,125,98,R,Drama; Fantasy; Music; ,"['Drama', 'Fantasy', 'Music']",Drama,3,1991-11-22
tt1291580,Behind The Candelabra,2013,7.0,39655,171,118,TV-MA,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2013-06-07
tt0410097,Hustle & Flow,2005,7.3,38021,212,116,R,Crime; Drama; Music; ,"['Crime', 'Drama', 'Music']",Crime,3,2005-07-22
tt1839596,Rockstar,2011,7.7,37740,168,159,Not Rated,Drama; Music; ,"['Drama', 'Music']",Drama,2,2011-11-11
tt8580274,Eurovision Song Contest: The Story of Fire Saga,2020,6.6,37498,857,123,PG-13,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,2020-06-26
tt1031969,The Rocker,2008,6.2,36300,112,102,PG-13,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,2008-08-20
tt0903657,Love & Mercy,2014,7.4,34933,160,121,PG-13,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2015-06-19
tt0113862,Mr. Holland's Opus,1995,7.3,34755,172,143,PG,Drama; Music; ,"['Drama', 'Music']",Drama,2,1996-01-19
tt0165710,Detroit Rock City,1999,6.9,34741,197,95,R,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,1999-08-13
tt0120879,Velvet Goldmine,1998,7.0,33100,324,118,R,Drama; Music; ,"['Drama', 'Music']",Drama,2,1998-10-23
tt2461132,Happy New Year,2014,5.0,33033,227,180,Not Rated,Action; Comedy; Music; ,"['Action', 'Comedy', 'Music']",Action,3,2014-10-24
tt0120185,Spice World,1997,3.5,32688,266,93,PG,Comedy; Music; ,"['Comedy', 'Music']",Comedy,2,1998-01-23
tt0238112,Captain Corelli's Mandolin,2001,5.9,32402,218,131,R,Drama; Music; Romance; ,"['Drama', 'Music', 'Romance']",Drama,3,2001-08-17
tt1742044,Jersey Boys,2014,6.8,32133,221,134,R,Biography; Drama; Music; ,"['Biography', 'Drama', 'Music']",Biography,3,2014-06-20
tt0158371,Sweet and Lowdown,1999,7.2,31584,144,95,PG-13,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2000-03-10
tt0101605,The Commitments,1991,7.6,31338,117,118,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,1991-09-13
tt0248845,Hedwig and the Angry Inch,2001,7.7,31272,236,95,R,Comedy; Drama; Music; ,"['Comedy', 'Drama', 'Music']",Comedy,3,2001-08-31
tt0120802,The Red Violin,1998,7.6,31107,263,130,R,Drama; Music; Mystery; ,"['Drama', 'Music', 'Mystery']",Drama,3,1999-06-11
tt0120577,54,1998,5.9,31071,194,93,R,Drama; Music; ,"['Drama', 'Music']",Drama,2,1998-08-28
tt0209144,Memento,2000,8.4,1090298,2254,113,R,Mystery; Thriller; ,"['Mystery', 'Thriller']",Mystery,2,2001-05-25
tt1130884,Shutter Island,2010,8.1,1086350,1269,138,R,Mystery; Thriller; ,"['Mystery', 'Thriller']",Mystery,2,2010-02-19
tt0114746,12 Monkeys,1995,8.0,565403,641,129,R,Mystery; Sci-Fi; Thriller; ,"['Mystery', 'Sci-Fi', 'Thriller']",Mystery,3,1996-01-05
tt0945513,Source Code,2011,7.5,474236,635,93,PG-13,Action; Drama; Mystery; ,"['Action', 'Drama', 'Mystery']",Action,3,2011-04-01
tt0470752,Ex Machina,2014,7.7,458187,884,108,R,Drama; Mystery; Sci-Fi; ,"['Drama', 'Mystery', 'Sci-Fi']",Drama,3,2015-04-24
tt1856101,Blade Runner 2049,2017,8.0,434995,2337,164,R,Action; Drama; Mystery; ,"['Action', 'Drama', 'Mystery']",Action,3,2017-10-06
tt0372183,The Bourne Supremacy,2004,7.7,424855,847,108,PG-13,Action; Mystery; Thriller; ,"['Action', 'Mystery', 'Thriller']",Action,3,2004-07-23
